Date,Open,High,Low,Close,Volume
2014-12-31,63.299999,63.490002000000004,62.580002,62.580002,18529400
2015-01-02,62.18,62.959998999999996,62.07,62.490002000000004,12600000
2015-01-05,62.060001,62.279999,60.23,60.549999,20100600
2015-01-06,60.639998999999996,60.75,58.349998,58.98,29074100
2015-01-07,59.889998999999996,59.889998999999996,58.669998,59.07,23843200
2015-01-08,59.970001,60.900002,59.970001,60.389998999999996,16971100
2015-01-09,60.720001,60.790001000000004,59.290001000000004,59.34,15372100
2015-01-12,59.279999,59.400002,58.27,58.830002,15455200
2015-01-13,59.259997999999996,59.700001,58.369999,58.84,21644700
2015-01-14,56.91,57.0,55.27,56.810001,49602300
2015-01-15,55.73,56.610001000000004,54.5,54.990002000000004,42458100
2015-01-16,54.66,56.0,54.639998999999996,55.93,29368900
2015-01-20,56.040001000000004,56.389998999999996,55.419998,55.709998999999996,23329400
2015-01-21,55.450001,56.419998,55.189999,55.889998999999996,21842400
2015-01-22,56.380001,57.73,55.959998999999996,57.59,31423500
2015-01-23,57.720001,57.869999,56.66,56.68,15339900
2015-01-26,56.41,56.990002000000004,56.200001,56.77,12577700
2015-01-27,56.049999,56.610001000000004,55.759997999999996,56.200001,15220500
2015-01-28,56.619999,56.68,54.75,54.75,24354400
2015-01-29,55.27,55.889998999999996,54.68,55.669998,20393300
2015-01-30,54.990002000000004,55.5,54.369999,54.380001,26943700
2015-02-02,54.529999,55.650002,54.27,55.470001,20308900
2015-02-03,55.91,56.779999,55.869999,56.720001,18789400
2015-02-04,56.32,57.07,56.279999,56.380001,14934100
2015-02-05,56.860001000000004,57.040001000000004,56.459998999999996,56.77,11293900
2015-02-06,57.75,58.73,57.540001000000004,57.889998999999996,25009100
2015-02-09,57.419998,58.099998,57.23,57.82,14372400
2015-02-10,58.419998,58.709998999999996,58.049999,58.459998999999996,16367300
2015-02-11,58.060001,58.66,57.84,58.369999,13061900
2015-02-12,58.93,59.709998999999996,58.549999,59.57,23211300
2015-02-13,59.459998999999996,60.220001,59.34,59.669998,16479100
2015-02-17,59.360001000000004,60.139998999999996,59.32,60.099998,15308800
2015-02-18,60.099998,60.099998,59.119999,59.369999,13095100
2015-02-19,59.150002,59.48,58.799999,59.23,11256500
2015-02-20,58.959998999999996,59.889998999999996,58.349998,59.799999,15379000
2015-02-23,59.5,59.529999,58.799999,59.349998,16814000
2015-02-24,60.25,61.25,60.080002,60.82,22902100
2015-02-25,60.759997999999996,61.27,60.75,61.139998999999996,18307900
2015-02-26,61.029999,61.700001,60.91,61.580002,15444800
2015-02-27,61.130001,61.919998,61.130001,61.279999,15225900
2015-03-02,61.279999,61.830002,61.029999,61.77,13047300
2015-03-03,61.650002,61.990002000000004,61.5,61.970001,13706900
2015-03-04,61.639998999999996,62.169998,61.349998,62.130001,16625500
2015-03-05,62.200001,62.23,61.599998,62.0,10931300
2015-03-06,62.16,62.869999,60.799999,60.889998999999996,22719200
2015-03-09,60.84,61.630001,60.799999,61.5,13001500
2015-03-10,60.759997999999996,61.009997999999996,59.959998999999996,59.959998999999996,16307300
2015-03-11,60.130001,60.650002,59.959998999999996,60.240002000000004,13015600
2015-03-12,60.650002,61.450001,60.650002,61.369999,18159600
2015-03-13,61.400002,61.860001000000004,60.43,61.0,16506200
2015-03-16,61.5,61.919998,61.25,61.849998,15182900
2015-03-17,61.34,61.66,60.919998,61.610001000000004,11628800
2015-03-18,61.389998999999996,62.049999,61.09,61.75,15681300
2015-03-19,61.57,61.650002,60.759997999999996,61.200001,11523800
2015-03-20,61.32,62.099998,61.150002,61.75,18368300
2015-03-23,61.75,62.080002,61.119999,61.139998999999996,14714300
2015-03-24,60.970001,61.240002000000004,60.450001,60.459998999999996,12128700
2015-03-25,60.529999,60.639998999999996,59.59,59.610001000000004,14950900
2015-03-26,59.459998999999996,59.790001000000004,58.869999,59.540001000000004,14039600
2015-03-27,59.490002000000004,59.779999,59.0,59.549999,11750900
2015-03-30,60.880001,61.459998999999996,60.610001000000004,60.959998999999996,20656500
2015-03-31,60.720001,60.939999,60.419998,60.580002,17346700
2015-04-01,60.41,60.57,59.73,59.950001,18077800
2015-04-02,60.07,60.700001,60.0,60.52,12697800
2015-04-06,59.919998,60.75,59.650002,60.470001,12025200
2015-04-07,61.150002,61.5,60.849998,60.849998,11505500
2015-04-08,61.060001,61.560001,60.939999,61.049999,11734000
2015-04-09,61.27,61.580002,60.830002,61.470001,11728500
2015-04-10,61.349998,61.779999,61.200001,61.700001,9869700
2015-04-13,61.639998999999996,62.27,61.5,62.07,15468700
2015-04-14,62.959998999999996,63.610001000000004,62.740002000000004,63.040001000000004,33742000
2015-04-15,63.080002,64.480003,63.009997999999996,64.209999,28732200
2015-04-16,64.08000200000001,64.269997,63.66,63.810001,16640500
2015-04-17,63.25,63.400002,62.490002000000004,62.84,20221200
2015-04-20,63.220001,63.52,63.139998999999996,63.240002000000004,12716700
2015-04-21,63.330002,63.599998,62.130001,62.310001,14985100
2015-04-22,62.650002,63.150002,62.029999,62.939999,14484700
2015-04-23,62.790001000000004,63.209998999999996,62.599998,62.799999,12851300
2015-04-24,62.630001,62.84,62.34,62.599998,9597500
2015-04-27,62.700001,63.150002,62.310001,62.34,11146400
2015-04-28,62.490002000000004,62.779999,61.77,62.759997999999996,12307800
2015-04-29,62.560001,63.889998999999996,62.459998999999996,63.599998,17601200
2015-04-30,63.580002,63.880001,62.919998,63.259997999999996,16840900
2015-05-01,63.700001,63.869999,63.330002,63.610001000000004,11640100
2015-05-04,63.68,64.870003,63.639998999999996,64.720001,14972500
2015-05-05,64.510002,65.32,64.290001,64.400002,17692400
2015-05-06,64.529999,65.07,63.419998,63.919998,18087900
2015-05-07,63.669998,64.599998,63.25,64.5,15039900
2015-05-08,64.970001,65.650002,64.599998,65.489998,16802600
2015-05-11,65.260002,65.639999,65.08000200000001,65.449997,13798800
2015-05-12,65.309998,65.540001,64.760002,65.360001,12762200
2015-05-13,65.41999799999999,65.629997,65.059998,65.519997,11874100
2015-05-14,65.83000200000001,66.18,65.709999,66.050003,11855500
2015-05-15,66.129997,66.160004,65.440002,65.879997,11152100
2015-05-18,65.800003,66.540001,65.800003,66.41999799999999,10505500
2015-05-19,66.769997,67.190002,66.57,67.010002,14282700
2015-05-20,66.949997,67.029999,66.400002,66.480003,12446000
2015-05-21,66.139999,66.68,66.010002,66.650002,12934500
2015-05-22,66.629997,66.83000200000001,66.32,66.470001,9296900
2015-05-26,66.199997,66.290001,65.309998,65.730003,15571300
2015-05-27,65.949997,66.650002,65.82,66.470001,10963700
2015-05-28,66.360001,66.400002,65.739998,66.199997,11797400
2015-05-29,66.18,66.220001,65.360001,65.779999,14240700
